repositoryId,isTop,label,unit,valueString,valueType,compareOptions
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,False,f1_score,,1.756,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,False,training_error,%,0.380,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,False,mean_squared_error,%,2.326,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,False,mean_squared_error,%,2.188,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,False,test_loss,,5.264,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2NjM5ODMzMQ==,True,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxNjM5OTQwNjY=,False,hparams/alpha,,0.596,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNjM5OTQwNjY=,False,test_loss,,1.477,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNjM5OTQwNjY=,False,hparams/dropout,%,7.047,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNjM5OTQwNjY=,False,hparams/optimizer,,ADAM,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,True,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,hparams/alpha,,1.742,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,hparams/alpha,,2.232,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,True,training_loss,,5.890,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,hparams/batch_size,,1.754,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,test_loss,,3.068,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,test_loss,,6.885,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,False,test_accuracy,%,1.777,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MzYyMjU1NA==,True,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,hparams/optimizer,,ADAM,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,hparams/lr,,4.466,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,mean_squared_error,%,2.652,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,test_loss,,6.932,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,False,test_accuracy,%,3.505,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,True,hparams/lr,,7.870,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,True,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk2MDU2NDQ5Mw==,True,test_loss,,0.481,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/alpha,,1.609,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/alpha,,0.750,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/dropout,%,9.418,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,test_accuracy,%,9.780,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,mean_squared_error,%,3.380,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,True,test_accuracy,%,9.853,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/lr,,8.932,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparms/beta,,7.045,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,test_accuracy,%,4.313,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,f1_score,,6.536,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,f1_score,,6.073,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/lr,,4.342,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,training_loss,,0.536,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzODI3MjQwMg==,False,hparams/alpha,,3.311,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,False,test_error,%,0.876,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,False,hparams/batch_size,,8.239,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,True,training_loss,,6.251,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,True,hparams/alpha,,4.803,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,False,mean_squared_error,%,0.970,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,False,mean_error,%,2.070,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,True,f1_score,,6.382,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4OTk3NzE=,False,f1_score,,9.771,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/lr,,3.438,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,test_error,%,5.414,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/alpha,,9.707,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/alpha,,5.897,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/alpha,,5.536,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,test_loss,,8.408,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,f1_score,,8.184,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparms/beta,,4.186,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/lr,,5.355,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,hparams/dropout,%,8.669,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,mean_squared_error,%,4.748,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,test_loss,,8.817,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,training_error,%,4.763,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxODE5NzY4NTQ=,False,training_loss,,0.790,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDc4MjEwNTU=,False,training_loss,,9.722,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDc4MjEwNTU=,False,test_accuracy,%,8.085,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDc4MjEwNTU=,False,test_loss,,1.262,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDc4MjEwNTU=,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,hparams/lr,,0.124,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,hparams/dropout,%,7.004,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,test_loss,,5.876,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,True,mean_squared_error,%,7.817,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,hparams/batch_size,,1.125,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,training_error,%,1.496,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,hparams/dropout,%,5.666,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,training_loss,,5.827,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,True,mean_squared_error,%,9.648,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,mean_squared_error,%,1.002,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,hparams/dropout,%,1.056,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,True,mean_error,%,7.795,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzY4Nzg=,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,f1_score,,2.803,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,hparams/batch_size,,4.916,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,test_loss,,6.962,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,test_error,%,0.982,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,training_error,%,8.689,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,f1_score,,1.344,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,hparams/batch_size,,4.431,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,hparams/lr,,8.258,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,test_accuracy,%,2.694,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,True,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,f1_score,,6.456,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,True,hparams/dropout,%,1.879,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1NTcyNzEzNA==,False,hparams/batch_size,,2.114,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMjE4MDcxMDE=,True,mean_error,%,1.590,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,test_loss,,8.235,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/dropout,%,5.051,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,f1_score,,9.231,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,test_loss,,6.812,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/dropout,%,2.419,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/dropout,%,4.888,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/lr,,4.461,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparms/beta,,9.605,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,True,training_error,%,5.869,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzMDIwMDk1NQ==,False,hparams/batch_size,,3.498,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,test_accuracy,%,6.474,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,training_error,%,6.777,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,hparams/batch_size,,2.691,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,hparams/alpha,,4.095,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,test_loss,,0.201,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,True,mean_squared_error,%,7.803,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk5Mzc1MDM=,False,hparams/dropout,%,4.741,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,test_error,%,2.182,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,training_error,%,6.772,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,training_error,%,8.243,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,True,hparams/batch_size,,3.972,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,hparams/optimizer,,ADAM,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,hparams/dropout,%,0.073,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk1MzQ3NjY2,False,hparms/beta,,9.994,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,hparams/batch_size,,2.988,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,training_loss,,1.499,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,f1_score,,7.655,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,test_error,%,8.054,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,hparams/dropout,%,8.024,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,True,hparams/lr,,6.000,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,training_error,%,6.605,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,hparams/lr,,8.406,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,hparms/beta,,8.765,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,hparams/alpha,,1.811,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,f1_score,,0.976,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,training_error,%,1.279,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,True,mean_squared_error,%,2.587,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,test_loss,,8.083,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,training_error,%,7.629,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,hparams/lr,,1.831,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,mean_squared_error,%,6.797,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,test_accuracy,%,3.356,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,hparams/optimizer,,ADAM,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,True,training_error,%,2.223,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcxMjc2Mg==,False,mean_error,%,2.233,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,hparams/lr,,3.817,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,hparams/batch_size,,2.984,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,hparams/dropout,%,0.541,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,mean_error,%,8.542,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,hparams/dropout,%,1.374,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,mean_squared_error,%,2.003,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,training_loss,,9.872,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,True,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,mean_error,%,1.432,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MjIxNTMz,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,True,hparams/batch_size,,4.774,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,hparams/batch_size,,0.377,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,f1_score,,1.994,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,True,hparms/beta,,3.731,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,hparams/lr,,0.141,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,test_accuracy,%,3.222,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,True,mean_squared_error,%,8.332,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,test_loss,,1.906,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,test_accuracy,%,6.767,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,test_accuracy,%,6.267,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,training_loss,,2.488,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,hparms/beta,,6.935,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,hparms/beta,,3.443,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyOTI3NTk4NA==,False,hparms/beta,,1.289,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzUwNzE3NQ==,True,hparams/batch_size,,2.908,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjIzMzkxNTY=,True,hparams/alpha,,9.481,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjIzMzkxNTY=,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxMjIzMzkxNTY=,False,hparams/alpha,,0.191,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjIzMzkxNTY=,False,test_loss,,2.243,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDU1MzM2,False,hparams/alpha,,8.765,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDU1MzM2,False,test_error,%,2.558,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3NDU1MzM2,False,f1_score,,5.347,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
